Rotation_X,Rotation_Y,Rotation_Z,Position_X,Rotation_Q1,Rotation_Q2,Rotation_Q3,Position_Y,Velocity_X,Velocity_Y,Velocity_Z,Position_Z,Bias1,Bias2,Bias3,Bias4,Threat_Type,Attack_Severity
-0.49961,-0.0031,0.78102,4002074.6818,0.53921,-0.83807,-0.60945,1453897.948,3.9040789178624844,-3.0601175907882268,-2.054951972189972,4641907.19547,0.0,0.0,0.0,0.0,Noise_Injection,Medium
-0.6920000000000001,0.6710499999999999,-0.42061000000000004,4392505.63297,-0.11013,-0.34679,0.60808,1496279.49326,-3.463,3.805,4.431,4629760.63405,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.4596,0.63832,-0.7799,4128681.5615497776,-0.0728,0.59461,-0.87622,1477090.1690732779,0.921,-1.4,2.419,4642326.29558,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
0.04095,-0.52543,-0.10103000000000001,4418595.78299,0.30364,-0.86686,0.02387,1465714.92652,2.074,0.371,3.77,4652562.57714,0.0,0.0,0.0,0.0,Drift_Attack,Low
-0.97089,-0.05486,0.7739,4968917.69284,-0.59913,0.40856,-0.39331,1468793.58485,4.071263955309126,2.9751857206064,6.66887997195537,4646576.13176,0.0,0.0,0.0,0.0,Noise_Injection,High
0.56044,0.3126,1.09853,4151810.69229,-0.59225,-0.75208,-0.17664,1495364.26286,1.168,-2.577,3.609,4615446.46524,0.0,0.0,0.0,0.0,Drift_Attack,High
0.99215,0.57113,-0.77367,4433477.580477913,0.25567,-0.96195,0.33275,1441806.0402559629,-2.935,-2.369,4.178,4697566.91877,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
-0.97622,-0.80817,0.71664,4590929.42435,-0.7455,0.62271,0.41993,1407883.86359,4.594084274554586,-5.011190978112601,-2.0523679887382618,4617896.14973,0.0,0.0,0.0,0.0,Noise_Injection,Medium
-0.34406,0.20401,0.50626,4104826.4265190572,0.71043,-0.01162,0.76834,1484203.0292832537,4.488,-3.994,4.171,4679457.88227,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.84881,0.24451,0.05065,4237448.13315,-0.03906,-0.83583,-0.57361,1460267.86972,-7.1919085667171725,-6.92242285932215,1.4782330419925613,4602093.15733,0.0,0.0,0.0,0.0,Noise_Injection,Medium
0.02675,-0.41862,0.82585,4054862.73037567,-0.33155,0.94372,0.59088,1435104.0540615346,-1.013,2.088,-1.648,4613518.50999,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
0.269,0.49487,-0.37172,4673414.96451,-0.78006,0.07719,0.54576,1428360.25129,-3.991,-2.319,4.9,4675803.89798,0.00708,0.0014,0.00712,-0.00661,Bias_Manipulation,Low
0.31875,0.00361,-0.21417,4001805.8956347927,-0.9025,-0.0412,0.43552,1470303.3710812517,-2.239,-3.883,1.984,4608295.1311,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
0.03998,-0.45966,0.12721,4992623.68111,-0.67951,-0.43218,-0.43204,1426928.7225,0.342,-2.391,-1.157,4655308.46171,0.0,0.0,0.0,0.0,Drift_Attack,Low
-0.30056,0.67866,-0.74667,4803528.207310212,-0.41007,0.45995,0.08665,1486022.6515341082,-2.124,1.742,-3.179,4653047.59751,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
-0.85682,-0.31411,-0.03662,4878383.06039,-0.70266,0.5067,0.49689,1479015.30856,-1.851,-2.853,-2.878,4640299.35976,0.00032,-0.004,0.00839,-0.00301,Bias_Manipulation,Low
0.13164,-0.49592,0.78916,4398404.69785,-0.76084,-0.53262,-0.40659,1479598.12186,-1.2682717639987662,2.37516115458218,-0.6609919561779659,4611699.09698,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.18705999999999998,0.84193,0.5725,4871171.86723,0.78502,-0.8107,0.64638,1473498.99277,0.471,2.277,2.392,4636825.07415,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.24302,0.33255999999999997,0.33763,4523193.30745,-0.78496,-0.80829,0.19032,1432894.96153,0.417,-3.976,-0.176,4688328.46301,0.0,0.0,0.0,0.0,Drift_Attack,Medium
0.94992,0.17564000000000002,-0.55054,4000529.27466,-0.46033,0.13522,-0.95945,1481801.90663,-1.287,2.589,-2.648,4612739.19924,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.05815,-0.29955,0.7373,4758558.362376006,0.58759,-0.12297,-0.83276,1442849.5910978953,-3.024,-3.963,-4.668,4665265.26324,0.0,0.0,0.0,0.0,GPS_Spoofing,High
0.49599,0.07487,0.81908,4743993.48292,-0.35474,0.6333,0.01596,1486845.36468,4.478510768406444,-2.320773922296161,-5.5315186776055745,4698715.11464,0.0,0.0,0.0,0.0,Noise_Injection,Medium
-0.51645,-0.4958,0.27638,4500975.58867,-0.78382,0.59591,0.04944,1486897.13965,-2.022,3.452,0.492,4666730.47138,-0.00179,0.00255,0.00602,-0.00452,Bias_Manipulation,Low
0.22945,0.02276,-0.64131,4674371.08764669,-0.48705,-0.22904,0.52042,1422941.8210396601,0.969,2.639,-3.543,4629703.96868,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.026400000000000007,-0.76935,-0.89459,4155333.05773,-0.08978,0.35919,-0.98254,1484327.66616,2.016,-3.309,-2.99,4651404.41329,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.75057,-0.3289,-0.05689999999999999,4802845.36286,-0.37289,-0.95719,0.52818,1439795.10661,3.583,-3.503,-4.799,4614663.76712,0.0,0.0,0.0,0.0,Drift_Attack,Medium
0.57558,-0.51908,0.04282,4891171.47275,-0.43436,0.3107,0.89889,1450473.15523,1.477,-2.059,-1.32,4691272.48615,-0.06371,0.03326,0.07216,-0.04593,Bias_Manipulation,Medium
0.54693,-0.97123,0.72049,4635238.876662681,-0.49745,-0.78745,0.27801,1436859.7919924387,-2.571,1.841,2.462,4633191.62186,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.15067,-0.52449,0.37133,4695570.351021112,-0.81528,0.27552,0.31303,1445139.1308618113,-3.065,0.244,4.376,4621003.33705,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.37284,-0.00826,0.23454,4256670.8179,-0.73459,-0.03303,-0.34625,1499705.38774,3.319740584804814,-5.055363369640749,4.531750176759726,4634001.80344,0.0,0.0,0.0,0.0,Noise_Injection,Medium
0.73138,0.04593,0.19817,4821234.13393,0.38779,-0.57102,0.05967,1464008.34447,-2.532,-1.229,-1.309,4680267.68145,0.00946,-0.00198,0.00242,0.00964,Bias_Manipulation,Low
0.2888,-0.61939,0.50428,4686502.52697,-0.98413,0.26254,0.71738,1461061.0558,-3.6844781563534625,3.817919713873377,9.523700585344878,4635747.73337,0.0,0.0,0.0,0.0,Noise_Injection,High
-0.39359,0.72627,0.26771,4498138.8855,0.89562,-0.57248,-0.73553,1450352.46503,-3.2897369600227044,3.0927569600317724,-1.7228057402986647,4607173.03936,0.0,0.0,0.0,0.0,Noise_Injection,Low
0.1923,-0.51149,-0.58856,4336290.67747297,0.78575,0.71487,0.2261,1438725.0001816673,-4.651,-0.333,-3.756,4669816.28902,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
-0.58369,-0.36412,-0.1063,4952854.62634,-0.24767,-0.86847,-0.03136,1415683.02767,-1.448,3.45,3.219,4601646.22718,-0.00378,-0.00207,-0.00882,0.00551,Bias_Manipulation,Low
-0.24844,0.0773,-0.74493,4059793.63341,0.21789,-0.00521,-0.73541,1456090.90036,1.534,-1.114,1.695,4694291.60723,0.05182,-0.01573,-0.00682,0.00268,Bias_Manipulation,Medium
0.2038,-0.28063,-0.98058,4014008.56027,-0.64934,-0.74219,-0.44624,1436068.23941,-8.344856895421616,-0.7279950567731073,-5.9871631545020705,4660776.48415,0.0,0.0,0.0,0.0,Noise_Injection,High
-0.34768,0.56125,-0.39996,4296517.80096,0.65026,-0.08649,0.04456,1449485.14581,4.147,2.205,-3.743,4640025.18225,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.68003,0.9991,-0.32632,4490464.761219311,-0.06318,0.89374,-0.32145,1404369.7935477695,1.442,1.903,-2.057,4617700.96309,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.22172,0.61732,-0.78707,4952948.690969529,0.60456,0.80102,-0.30764,1495287.513218297,-0.675,-4.407,3.198,4655631.10609,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
0.98801,-0.5166,0.6058,4758121.07243,0.59487,0.73147,-0.16224,1468699.85075,0.138,0.569,1.08,4608632.68923,0.0,0.0,0.0,0.0,Drift_Attack,Medium
-0.0627,-0.91557,-0.80911,4835921.68985,-0.8408,-0.32977,-0.26241,1402166.7234,-2.211342976166316,1.6782621407332008,-1.9615666413583337,4643451.10619,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.78262,0.02942,-0.4861,4909373.957663648,-0.03924,-0.01689,0.49553,1474342.7681174472,-2.142,2.434,-1.529,4689134.23532,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
0.90416,0.97036,0.86918,4739151.45594,0.37548,-0.37945,-0.51286,1490738.79808,-1.951,0.793,-3.665,4618616.66364,0.00464,0.00934,0.00081,-0.00986,Bias_Manipulation,Low
0.44209,-0.47686,0.73091,4615418.397820447,0.68505,-0.34493,-0.99936,1418657.4656382897,2.664,-2.331,-2.049,4694735.18504,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
-0.72656,0.42811,0.39837,4235576.52453,0.86187,0.29384,0.81114,1484327.64699,-0.64,-3.738,3.117,4600002.73534,-0.23453,0.39387,0.37294,-0.08684,Bias_Manipulation,High
0.58448,0.29353,0.17442,4481144.28645,-0.63021,0.99418,-0.06847,1413596.07812,4.581,0.333,4.303,4637490.16346,0.00508,0.00251,0.00605,0.00114,Bias_Manipulation,Low
0.81426,-0.91398,0.81476,4530519.13335,-0.99761,0.70274,0.6371,1425314.34729,-3.704,2.865,1.272,4632873.66267,-0.32384,-0.36389,0.21163,0.20411,Bias_Manipulation,High
-0.47814,0.28176,-0.78991,4674179.69025,0.9271,0.0304,0.84466,1445846.43661,-1.4922140066700749,6.9010051631137515,2.5794070874426778,4690374.96664,0.0,0.0,0.0,0.0,Noise_Injection,Medium
-0.022779999999999995,0.46740000000000004,-0.79505,4524602.47461,0.72115,0.45607,-0.79108,1449501.13186,2.727,3.379,-3.897,4603365.41991,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.73244,0.4473,-0.35467,4481533.18234,0.27726,0.72264,-0.29354,1479523.10919,3.832,1.576,-4.955,4658542.01807,0.0,0.0,0.0,0.0,Drift_Attack,Medium
-0.26841,-0.91358,0.44957,4538018.59175,-0.31384,0.7509,0.53055,1465666.91215,2.938,2.153,-1.278,4656303.20815,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.82673,0.98333,-0.30623,4921881.224773362,0.50657,0.73487,-0.53547,1429335.2813203633,3.578,-3.074,-2.502,4669730.98008,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
0.78012,-0.64814,0.05393,4688990.20678,0.8302,0.58192,0.55048,1492671.87646,-2.679738184167725,4.457738644248443,-3.4483174916193,4675327.38644,0.0,0.0,0.0,0.0,Noise_Injection,Low
0.09595000000000001,-0.7988500000000001,-0.30888000000000004,4241905.34944,-0.0894,-0.83777,0.34741,1473286.57096,1.88,-3.878,3.997,4681119.70373,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.014869999999999994,-0.87339,-0.08112,4442833.06751,0.01896,0.86823,-0.8908,1403635.4983,4.236,2.434,-2.15,4659412.47379,0.0,0.0,0.0,0.0,Drift_Attack,High
0.16135,0.15316,0.44072,4633893.433967189,0.82428,-0.73579,0.99431,1454870.677564809,1.423,-2.926,-3.284,4625045.75903,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.91076,0.76019,0.23058,4475276.44983,-0.92459,-0.93681,-0.38262,1495681.45832,4.07,4.6,-4.882,4669574.08128,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.58505,-0.74835,0.83475,4029905.15133,-0.57156,0.28277,0.33486,1422755.20938,3.2950312404521,-5.030200852759069,3.2643575764324395,4675735.46945,0.0,0.0,0.0,0.0,Noise_Injection,Medium
0.50963,-0.47845,-0.34763,4119253.1358047016,-0.08243,-0.58839,-0.5405,1422130.7801520808,-4.851,0.331,-3.294,4667999.21587,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
-0.8254,0.82838,0.40184,4923682.962151815,-0.73496,0.14514,-0.26462,1494219.5051056782,0.422,4.699,-3.229,4651888.80327,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
0.677,0.16773,0.0495,4537557.170288487,0.40485,0.87842,-0.55216,1488672.7096793456,2.999,3.512,-1.817,4609118.90756,0.0,0.0,0.0,0.0,GPS_Spoofing,High
0.45453,0.3373,-0.73338,4092365.93397,0.05332,0.14396,0.61754,1433827.11634,-4.806845943620779,-2.920851776544233,-5.115754463233345,4698717.60028,0.0,0.0,0.0,0.0,Noise_Injection,Low
0.34436,-0.91923,0.56548,4614318.40721,0.55101,0.1636,0.56056,1441420.81241,-0.264,0.403,-0.257,4644938.35141,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.87103,0.33278,0.21561,4333463.94216,0.05199,0.8042,-0.09431,1470342.63961,4.476,0.66,-2.876,4665414.87081,0.008,-0.00301,0.00697,0.00095,Bias_Manipulation,Low
-0.85484,-0.02413,-0.62375,4808201.369608028,0.63572,-0.37151,0.08649,1477087.6146054394,-1.577,2.191,0.576,4604076.6572,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
-0.42347,0.69946,0.00877,4397895.477210685,0.17202,0.76739,0.10673,1441310.0078957805,-2.471,-2.931,-4.829,4691517.86671,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
-0.02939,-0.1148,0.50588,4031481.97367,0.72179,0.54502,-0.96231,1420227.42707,1.8951888974628273,-1.2773842871773051,1.5437666974138378,4634171.84384,0.0,0.0,0.0,0.0,Noise_Injection,Low
0.66732,0.23207,-0.25693,4122564.90064,0.75447,0.53494,-0.50845,1461064.34485,4.363,4.793,-4.984,4694523.09268,0.15898,-0.03374,-0.37399,-0.37708,Bias_Manipulation,High
-0.94237,0.66709,-0.06206999999999999,4330678.51789,0.78975,0.45679,-0.7084,1479541.20431,-0.289,4.847,1.197,4645210.67066,0.0,0.0,0.0,0.0,Drift_Attack,Low
-0.006409999999999999,0.14357,-0.17486999999999997,4118321.98884,0.05115,0.07903,0.71288,1433935.86763,-4.548,2.48,1.019,4670938.15047,0.0,0.0,0.0,0.0,Drift_Attack,Medium
-0.80913,0.59021,-0.26387,4588837.05297,-0.09175,0.0027,0.43617,1408591.09034,-11.047358188653366,-6.470479991403215,-2.2627457574706065,4691759.44414,0.0,0.0,0.0,0.0,Noise_Injection,High
-0.74826,-0.7248,0.63136,4810157.13819,0.45787,0.88095,-0.66197,1480961.01135,4.561,-4.833,-1.758,4618048.3451,-0.00674,-0.00679,0.00085,-0.00723,Bias_Manipulation,Low
0.26299,-0.56852,-0.9624,4459348.87786,0.51477,0.53387,0.52772,1479503.92932,1.61,1.086,0.375,4662128.9437,-0.03375,0.0243,0.06229,-0.03138,Bias_Manipulation,Medium
0.8267,-0.82249,-0.80193,4175351.7185988007,0.86458,-0.57019,0.7727,1436898.7039995207,-4.325,4.449,-0.338,4623963.34194,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.04382,0.007460000000000001,1.03361,4899381.61986,-0.61653,-0.00194,-0.25836,1499448.58958,4.89,0.891,0.403,4641023.02422,0.0,0.0,0.0,0.0,Drift_Attack,Medium
-0.66369,0.7719900000000001,0.5674100000000001,4285370.00037,-0.48107,0.97876,-0.68929,1404428.6993,4.103,-2.623,3.719,4600937.95998,0.0,0.0,0.0,0.0,Drift_Attack,Medium
0.04079,0.31438,-0.12355,4201773.660358797,0.47144,-0.18088,-0.13024,1447393.9874584186,2.316,-3.128,-4.078,4640711.94928,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.64985,0.63787,-0.81249,4508879.84692,-0.98651,-0.8005,0.93164,1457931.60983,-0.914,0.192,-4.379,4663026.0932,-0.00775,-0.00803,-0.00489,0.00225,Bias_Manipulation,Low
0.639,0.47675,-0.39466,4127672.41944,-0.32466,0.26267,0.50054,1493691.54542,5.49753359503959,3.3836478310469067,-2.21924003141423,4674484.03205,0.0,0.0,0.0,0.0,Noise_Injection,High
0.89391,0.60455,-0.72758,4859675.3345,-0.79014,-0.1753,0.35612,1424420.50613,-0.049,4.849,3.904,4621089.37782,0.00852,-0.0083,0.00594,-0.00915,Bias_Manipulation,Low
-0.43869,0.28455,0.46345,4552790.32958,-0.14124,0.00822,0.1698,1454368.36124,-0.393,2.782,1.097,4646538.73313,-0.07829,-0.06744,-0.0238,-0.07856,Bias_Manipulation,Medium
-0.73103,-0.61463,-0.33418,4553785.47971,-0.89409,0.97945,-0.35288,1422879.1726,-3.919,-1.656,0.68,4614288.85597,0.34113,0.43165,-0.23898,-0.48423,Bias_Manipulation,High
0.59171,0.40413,-0.9175,4076657.2431,-0.46983,-0.30843,0.94245,1440574.37673,-0.061,1.711,3.428,4614962.5799,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.791,0.8388,0.24142,4535828.34303,-0.49782,-0.72278,0.75529,1496908.59421,-16.443532316343024,-2.58188505073199,-5.013619268480644,4618883.19444,0.0,0.0,0.0,0.0,Noise_Injection,High
-0.16825,0.29808,-0.16409,4663083.491508529,0.4485,-0.06744,-0.00639,1408490.0583591782,-1.864,-4.856,-3.787,4611780.37157,0.0,0.0,0.0,0.0,GPS_Spoofing,High
0.2305,0.43271,-0.58796,4517604.8341,-0.87168,-0.23198,-0.94412,1464224.55104,-2.242,-0.665,-1.665,4664107.91389,0.0,0.0,0.0,0.0,Drift_Attack,Low
-0.26105,0.45286,0.6677,4218933.412585874,-0.52104,-0.65757,-0.58242,1487685.6846858866,0.11,3.427,-3.092,4660292.45102,0.0,0.0,0.0,0.0,GPS_Spoofing,High
0.3237,0.91795,0.9559500000000001,4841436.59051,-0.00777,-0.07074,0.08025,1426258.58068,-2.775,-0.118,-1.466,4692070.92837,0.0,0.0,0.0,0.0,Drift_Attack,Medium
0.85307,-0.33301,-0.5826,4089609.8646783116,0.49785,-0.84267,-0.02014,1459982.8003484185,0.247,1.216,0.483,4693317.54123,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.79778,0.28309,-0.24124,4058952.42172,0.96748,-0.41245,-0.64351,1427367.25513,-4.675,-4.417,1.792,4622581.76617,-0.28294,0.4388,0.02643,0.44038,Bias_Manipulation,High
-0.64673,-0.21485,-0.57244,4940560.51956,-0.80813,-0.2505,-0.88702,1432410.3273,13.493245257377435,5.255645365651231,-9.87627472488678,4644048.75023,0.0,0.0,0.0,0.0,Noise_Injection,High
0.11650999999999999,0.04186,0.28577,4091010.19203,-0.73038,-0.38565,0.59106,1423859.37255,-4.647,2.153,-3.408,4615709.78881,0.0,0.0,0.0,0.0,Drift_Attack,Low
-0.8287100000000001,0.89817,0.9425,4333456.5603,-0.99103,0.53626,0.43301,1488909.43438,3.627,-4.327,-2.387,4677042.95114,0.0,0.0,0.0,0.0,Drift_Attack,High
0.19879999999999998,-0.68672,0.57843,4891932.46983,-0.60738,-0.28993,0.93952,1440389.088,4.113,-3.099,-1.693,4683773.9084,0.0,0.0,0.0,0.0,Drift_Attack,Medium
0.6954,0.35159,0.29848,4157694.0921875974,-0.14365,-0.45001,-0.43997,1439292.3890527177,-3.361,4.933,1.119,4699473.59446,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
0.6645,0.9498300000000001,0.81381,4716482.3477,-0.29673,0.86002,0.61996,1484977.64206,1.423,1.309,-1.644,4689530.01978,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.78809,0.32552000000000003,-0.16063999999999998,4167973.64998,0.30012,-0.93068,-0.3587,1425917.38282,1.075,4.82,2.53,4667784.2708,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.42451,0.87237,-0.93864,4259048.08063,-0.81521,0.95731,-0.854,1462695.78074,4.701,-1.389,-1.261,4644167.53382,0.00652,0.06371,0.05538,-0.0698,Bias_Manipulation,Medium
0.02827,0.94208,-0.23176,4235462.40627,0.79826,0.05976,0.19175,1432320.57218,5.23592582402384,-7.929448751840775,-0.0672022041619793,4688942.3728,0.0,0.0,0.0,0.0,Noise_Injection,High
-0.50606,-0.66586,-0.28181,4005751.8463,0.74692,0.64794,0.5679,1439287.03692,-4.0705200589205415,4.348321315922419,-2.367919210770177,4683984.00056,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.47787,0.79815,0.07157,4188046.276836327,-0.35685,0.13802,-0.36688,1493329.0622793343,-4.216,-0.849,-1.426,4618000.94294,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
-0.60673,0.39801,0.84949,4836271.99334,-0.97963,-0.85212,-0.23833,1444937.93594,-2.8678580320304454,4.54045675448759,4.141349129790173,4628388.1602,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.12869,0.25081,0.8829,4423163.58336,0.17537,0.05775,0.16248,1443040.64677,3.718,-2.551,-0.196,4630999.65128,0.0,0.0,0.0,0.0,Drift_Attack,High
-0.17902,0.46931,0.5288,4833412.987537897,0.03783,0.01121,-0.80722,1499650.889498387,-2.678,-0.312,1.572,4642884.84285,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
0.11384,0.53917,0.54909,4187987.47566,0.59008,0.05212,-0.88309,1415041.03672,-4.855,0.726,-2.13,4685268.5838,0.0,0.0,0.0,0.0,Drift_Attack,Medium
0.82115,0.43203,-0.36053,4789960.78004,-0.33334,0.89887,0.7315,1472118.69108,-0.8888835574008606,0.33048579319035354,0.23117714231953568,4605031.08443,0.0,0.0,0.0,0.0,Noise_Injection,Medium
0.03157,0.6583,0.06995,4209082.08259,0.27313,0.34249,0.77435,1457198.01467,-11.671054275324085,5.872331703719621,3.5954912286389384,4698088.3521,0.0,0.0,0.0,0.0,Noise_Injection,Medium
-0.5039,0.09006,0.43441,4903667.32761,-0.7054,0.4683,0.06504,1472922.6956,3.151,-1.661,1.211,4646915.2338,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.26371,-0.90772,-0.85759,4523632.4144,-0.33299,-0.25099,0.72536,1407156.08725,0.255,1.487,-2.606,4667392.35886,0.00916,-0.18401,-0.3019,-0.37434,Bias_Manipulation,High
-0.52955,0.86584,0.71723,4490308.05456,0.62355,-0.93362,-0.22169,1434315.04307,-0.642,-0.476,4.759,4638125.6081,-0.2098,0.02302,-0.39149,0.0385,Bias_Manipulation,High
-0.34999,0.32902,0.60019,4055371.6153,-0.03961,-0.19725,-0.15416,1473777.13758,-4.581,-2.409,2.494,4659206.09627,-0.00861,0.00898,-0.00739,0.00686,Bias_Manipulation,Low
0.29179,-0.24998,0.59249,4816110.07748,0.91134,0.99138,0.14098,1477897.4068,1.175,3.124,-2.431,4663317.28091,0.02948,-0.08047,0.08064,0.01901,Bias_Manipulation,Medium
-0.33008,0.27549,0.04456,4646382.54818,0.43134,-0.7229,0.33524,1485784.69656,0.138,2.626,-0.754,4668962.66256,0.0,0.0,0.0,0.0,Drift_Attack,Low
-0.78955,0.41883,0.15889,4187229.7919618413,-0.18227,0.90787,0.39133,1407049.5546523456,2.323,2.154,-0.988,4616622.9611,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
-0.35923,0.9844,-0.13424,4757513.74733,-0.24201,-0.36065,0.5932,1488860.91681,2.9071736556710475,-1.1222942959024234,-1.9530740573499263,4697095.875,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.73915,0.89656,0.72337,4550196.82279,0.94921,0.99812,0.36558,1478694.85745,4.493488752066499,0.35138306868305336,-0.8092110233948134,4618033.13815,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.31628,-0.18823,-0.6717799999999999,4324388.84911,-0.72922,0.03096,-0.17632,1468791.97697,3.123,-3.368,-3.163,4668629.79602,0.0,0.0,0.0,0.0,Drift_Attack,Medium
-0.79689,-0.25576,-0.45078,4066526.15840382,0.75236,-0.69636,0.88438,1427243.3517108597,-2.744,0.197,-0.992,4650199.76244,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.31974,-0.45991,-0.22579,4766681.15072,-0.62671,-0.17668,0.18072,1444990.92133,4.117809955687181,-3.178200059139242,-1.1138777807949845,4696430.85611,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.016629999999999992,-0.46005999999999997,-0.85307,4670925.10618,-0.73377,0.64737,-0.75249,1460299.14809,-1.826,4.576,-2.168,4646416.23772,0.0,0.0,0.0,0.0,Drift_Attack,Medium
-0.7571,0.69485,0.77887,4644133.608069085,-0.09174,0.4072,-0.90467,1416877.6039140883,2.396,2.305,0.647,4657621.70775,0.0,0.0,0.0,0.0,GPS_Spoofing,High
-0.03457,-0.00494,-0.36697,4465658.69756,-0.14,-0.71111,0.2,1417000.97117,4.515,3.735,2.815,4626016.87055,0.0,0.0,0.0,0.0,Drift_Attack,Low
0.63796,0.55444,-0.73415,4529198.75291,-0.35812,0.97814,-0.22246,1480927.95741,-4.221837917515609,3.4593722639029703,2.650713494358098,4618422.30578,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.87221,-0.49342,-0.29765,4678003.283757125,-0.11171,-0.4914,0.43811,1402470.1360858453,-0.521,4.642,-2.94,4613352.51322,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
0.51204,0.39137,0.30478,4561621.392,0.26507,-0.21781,0.63476,1478828.71456,1.0174223653982832,-1.7805396331938512,2.1004536638707343,4630838.67097,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.25148,-0.37739,-0.83566,4360652.347659317,0.17987,-0.05118,-0.98601,1487459.0663830193,4.376,1.079,-2.386,4651120.58897,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
-0.25906,0.61063,0.40188,4076527.09281329,0.07022,-0.39788,0.26322,1464037.965222324,-0.575,-2.895,-1.92,4678952.31161,0.0,0.0,0.0,0.0,GPS_Spoofing,Low
0.26046,-0.80071,0.08004,4545229.15279,-0.56438,0.06104,-0.77624,1406335.87008,-3.12,4.436,-0.538,4691034.49979,0.00115,0.00741,-0.00761,0.00176,Bias_Manipulation,Low
0.63384,-0.88199,0.32394,4551766.62102,-0.88281,-0.21252,0.88905,1411890.908,-0.631226312755237,-1.9143561455749984,-2.023060190854226,4630302.73921,0.0,0.0,0.0,0.0,Noise_Injection,Low
0.09041,0.78684,-0.40349,4488538.406913486,-0.56059,0.73902,-0.12665,1454909.723625209,-1.059,1.793,3.703,4691119.98862,0.0,0.0,0.0,0.0,GPS_Spoofing,Medium
-0.06945,0.86204,0.79325,4198404.59848,0.57028,0.84966,-0.62451,1400144.02182,0.209,-2.652,0.417,4695129.97094,-0.00579,-0.00982,-0.0048,0.00279,Bias_Manipulation,Low
0.28145,-0.45698,0.62199,4274745.97145,0.50622,-0.16105,0.82004,1489369.52056,5.815695178279521,2.4897971621456696,5.2555699223797605,4627180.64215,0.0,0.0,0.0,0.0,Noise_Injection,Medium
0.74665,0.50143,0.31637,4457785.61836,-0.60179,-0.07559,0.37283,1409066.30606,3.5502509329722693,-0.6670273613304469,1.3046255190507714,4643863.70176,0.0,0.0,0.0,0.0,Noise_Injection,Low
-0.23158,-0.74262,-0.07314,4242193.8988,-0.82861,0.45066,0.1303,1494555.14655,4.283,3.945,-0.493,4647481.80988,0.09152,-0.08416,0.078,0.02231,Bias_Manipulation,Medium
-0.63386,-0.33472,-0.38992,4071141.411839781,0.53292,-0.84245,0.85575,1427940.4953768551,-4.073,-3.178,-3.595,4627729.83105,0.0,0.0,0.0,0.0,GPS_Spoofing,High
