Latitude,Longitude,Speed,Heading,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Yaw_Rate,Threat_Type,Attack_Severity
37.889312,-121.512435,28.11,327.63,-2.677,-0.369,-0.407,0.003009999999999999,0.16748000000000002,0.12852,4.28,IMU_Drift,Medium
37.039612999999996,-121.172007,28.59,75.7,0.193,0.532,0.307,0.04378,-0.05716,-0.02303,3.99,GPS_Spoofing,High
37.800254,-121.465357,16.96,284.9,1.946,-1.982,0.661,0.06029,0.13614,0.19099,3.31,IMU_Drift,Medium
37.590878,-121.581339,27.55,8.09,2.356,-1.759,-0.173,-0.01611,0.03846,0.00561,2.24,GPS_Spoofing,Medium
37.022165,-121.117058,28.99,331.03,-1.062,1.454,-0.016,0.07971,0.08524,-0.03272,4.57,GPS_Spoofing,Medium
37.506017,-121.04677199999999,18.61,46.72,-1.475,0.884,0.944,-0.07849,-0.05357,-0.06675,-2.88,GPS_Spoofing,Low
37.885231,-121.845501,76.0,72.9,2.414,-1.284,-0.736,0.04394,-0.01046,0.07238,-4.12,Speed_Manipulation,Low
37.522582,-121.885254,8.53,1.92,-2.69,-2.064,0.779,-0.05447,0.03937,0.05776,0.4,GPS_Spoofing,Low
37.408963,-121.455205,59.16,36.47,2.392,-1.872,-0.028,-0.02872,0.01713,-0.03951,-2.15,Speed_Manipulation,Medium
37.70004,-121.877406,5.26,103.51,-0.515,1.098,-0.97,0.029060000000000002,0.15410000000000001,0.19671,-3.04,IMU_Drift,Medium
37.089792,-121.766756,11.74,180.24,1.405,2.687,-0.007,0.08762,0.10187,0.00841,0.02,IMU_Drift,Medium
37.69285,-121.962972,10.76,65.94,0.899,0.535,-0.905,0.42244,0.5651,0.59413,-4.74,IMU_Drift,High
37.732922,-121.534295,19.17,243.17,-0.405,1.385,0.667,0.15050000000000002,0.1759,0.16699,3.87,IMU_Drift,Medium
37.271194,-121.968229,22.16,92.54,2.833,0.449,-0.506,0.02205,0.05125,0.03625,1.22,GPS_Spoofing,Low
37.483511,-121.094291,61.35,128.95,2.287,0.995,0.36,0.06301,-0.08942,0.0275,1.56,Speed_Manipulation,Medium
37.827612,-121.970709,9.13,30.37,1.401,1.692,-0.028,0.03805,-0.0435,-0.05994,2.07,GPS_Spoofing,Low
37.510764,-121.182478,52.63,89.98,-2.331,2.04,0.423,-0.01597,-0.00793,0.0542,-3.63,Speed_Manipulation,Low
37.9775,-121.777462,0.0,25.77,0.957,0.757,0.794,0.02126,-0.09323,0.03519,-3.02,Speed_Manipulation,High
37.672214,-121.674129,4.59,203.42,-1.639,0.218,0.453,0.029910000000000006,0.09572,0.08841,0.8,IMU_Drift,Medium
37.302929000000006,-121.930604,29.5,154.29,-0.153,-0.462,-0.169,-0.07399,0.02377,-0.06829,2.13,GPS_Spoofing,Low
37.650102,-121.979039,0.0,293.4,-1.246,-0.737,-0.023,0.06919,-0.02967,-0.02986,-0.73,Speed_Manipulation,High
37.303331,-121.075766,59.55,167.01,0.622,-2.563,-0.161,0.01692,0.06083,0.04431,-2.63,Speed_Manipulation,Low
37.773118,-121.963877,27.7,302.98,1.175,-1.04,-0.351,-0.04162,-0.08755,0.07805,4.44,GPS_Spoofing,High
37.285095,-121.252227,20.87,75.73,0.312,0.088,-0.105,-0.035070000000000004,-3.999999999999837e-05,-0.01285,3.13,IMU_Drift,Low
37.500564999999995,-121.49221999999999,10.54,62.57,0.549,2.292,-0.987,0.00807,0.03463,0.08045,-2.64,GPS_Spoofing,Medium
37.593732,-121.93187999999999,25.33,31.91,2.278,-0.766,-0.418,0.03258,0.03891,-0.08391,0.89,GPS_Spoofing,Low
37.112974,-121.065117,63.19,354.66,-0.493,-0.753,-0.317,-0.06856,-0.00211,0.07702,-3.35,Speed_Manipulation,Low
37.742273999999995,-121.422606,8.29,10.2,-0.5,0.285,0.462,0.00242,0.03299,-0.03189,-3.07,GPS_Spoofing,High
37.533409,-121.436532,17.9,266.3,-1.097,0.671,-0.482,0.05444,-0.08512,0.01031,1.58,GPS_Spoofing,Medium
37.202456999999995,-121.355499,18.05,308.84,1.248,1.941,0.955,0.04955,0.00483,0.0462,-4.59,GPS_Spoofing,Medium
37.409828,-121.649014,12.47,340.26,1.137,2.054,0.311,0.18508000000000002,0.033670000000000005,0.031920000000000004,3.8,IMU_Drift,Medium
37.959841,-121.43217399999999,14.25,305.84,2.34,-1.318,-0.454,0.0962,-0.09433,-0.01753,-2.84,GPS_Spoofing,Medium
37.275523,-121.421896,10.22,10.68,-0.345,-1.564,0.141,0.46921,0.5937,0.5448,2.46,IMU_Drift,High
37.088712,-121.44603,4.78,199.01,-1.846,0.2,-0.919,0.05419,-0.05004,0.03226,-3.15,GPS_Spoofing,High
37.757414999999995,-121.964197,0.74,94.06,-1.219,-2.05,0.939,0.08323,-0.09123,-0.027,-0.1,GPS_Spoofing,High
37.067330999999996,-120.99090199999999,28.52,162.48,-1.525,-1.754,0.373,0.06757,0.03323,-0.08575,-0.24,GPS_Spoofing,High
37.395583,-121.891576,21.14,29.79,-0.057,2.965,-0.483,-0.08603,-0.03484,-0.08847,-3.23,GPS_Spoofing,Low
37.172283,-121.921531,12.29,279.78,-0.291,1.244,-0.067,0.04548,0.09822,-0.00229,-4.29,GPS_Spoofing,High
37.765069000000004,-121.48624699999999,6.84,163.18,-1.138,-1.572,-0.851,-0.0003,0.06277,-0.05334,3.05,GPS_Spoofing,Low
37.803602,-121.902206,2.62,111.39,1.021,-2.123,0.27,0.45188,0.51814,0.53727,-1.17,IMU_Drift,High
37.221042,-121.523232,4.5,46.51,1.16,-1.834,-0.453,0.51322,0.48913,0.46107,0.49,IMU_Drift,High
37.881573,-121.019147,0.0,285.77,-1.666,0.991,0.949,0.02144,0.03141,0.06354,2.4,Speed_Manipulation,High
37.424475,-121.473079,85.81,322.49,2.216,-2.355,-0.594,-0.05106,0.04314,-0.09624,-4.83,Speed_Manipulation,Medium
37.3204,-121.805093,7.78,346.7,-2.862,2.293,0.553,0.48772,0.41986,0.58709,-2.76,IMU_Drift,High
37.217551,-121.255204,99.91,249.43,-2.176,0.002,-0.076,0.07412,-0.01982,0.03281,1.64,Speed_Manipulation,Low
37.32335,-121.69527599999999,12.18,329.12,-2.666,1.077,0.713,0.06156,0.0666,0.0056,3.28,GPS_Spoofing,High
37.590624,-121.56657399999999,11.58,258.27,-2.162,-2.515,-0.117,0.07767,-0.07851,0.09156,-0.71,GPS_Spoofing,Medium
37.048827,-121.233008,0.0,9.84,1.855,-1.834,0.135,0.00795,-0.06251,-0.03277,-1.48,Speed_Manipulation,High
37.581138,-121.180193,12.05,264.94,-1.1,-2.694,-0.323,0.09687000000000001,0.16040000000000001,0.11914000000000001,3.74,IMU_Drift,Medium
37.143479,-121.3394,0.27,160.31,1.374,-2.944,-0.423,0.08638000000000001,0.09337000000000001,-0.021159999999999998,4.07,IMU_Drift,Low
37.840545999999996,-121.94858599999999,15.33,2.67,2.334,0.311,-0.484,0.02111,-0.07983,-0.08169,-2.07,GPS_Spoofing,High
37.392438,-121.768483,69.44,191.6,2.808,-0.995,0.643,0.05417,-0.04307,0.09851,-4.4,Speed_Manipulation,Low
37.991716,-121.057527,4.68,288.1,-0.961,-2.769,-0.915,0.0587,0.07204,-0.004589999999999997,3.14,IMU_Drift,Low
37.801406,-121.50638,13.0,53.71,-0.637,-2.71,0.152,0.022580000000000003,0.06219,-0.029859999999999998,-2.84,IMU_Drift,Low
37.468496,-121.847086,59.9,317.42,-0.433,-0.783,-0.413,-0.06007,-0.06197,0.0707,-2.62,Speed_Manipulation,Medium
37.67649,-121.082587,18.62,245.47,-1.395,1.061,-0.154,0.045430000000000005,0.17056,0.04295000000000001,-3.52,IMU_Drift,Medium
37.609399,-121.621717,0.18,139.61,0.42,1.96,-0.656,0.09254000000000001,0.13868,-0.041800000000000004,-2.89,IMU_Drift,Low
37.770952,-121.487902,58.3,356.46,-0.09,-0.655,-0.923,-0.00728,-0.09776,-0.03335,-1.41,Speed_Manipulation,Low
37.772514,-121.273633,92.7,227.19,-0.356,2.4,-0.058,-0.02192,-0.06439,0.03453,-4.02,Speed_Manipulation,Low
37.790649,-121.629462,0.55,184.13,-2.173,-2.929,-0.194,0.025050000000000003,0.10869000000000001,-0.013499999999999998,-2.29,IMU_Drift,Low
37.732011,-121.965318,69.39,34.72,-0.226,0.544,-0.638,-0.03837,0.07568,-0.00671,-3.1,Speed_Manipulation,Low
37.018366,-121.331147,65.02,270.86,-2.839,-0.267,0.96,0.05541,0.00044,-0.01091,4.5,Speed_Manipulation,Low
37.209654,-121.791633,0.0,20.51,0.819,0.295,0.088,0.08717,0.03124,0.01268,3.49,Speed_Manipulation,High
37.795943,-121.512977,0.0,206.08,-0.026,0.331,0.459,-0.03599,-0.01116,-0.04406,2.82,Speed_Manipulation,High
37.65336,-121.20619099999999,8.31,257.39,-2.546,2.918,0.775,-0.09492,-0.09847,-0.07579,-4.46,GPS_Spoofing,High
37.511578,-121.87463199999999,3.83,176.46,-1.838,-1.745,0.276,-0.07282,0.02464,-0.04603,-1.54,GPS_Spoofing,High
37.467622,-121.252258,87.19,69.09,-1.416,-0.044,0.718,0.02419,0.05439,0.0383,-2.44,Speed_Manipulation,Medium
37.51811,-121.013389,60.7,328.93,0.751,2.59,-0.874,0.03485,-0.03596,-0.04748,-3.48,Speed_Manipulation,Medium
37.59904,-121.119477,0.0,225.11,-0.801,-1.205,0.939,-0.07816,-0.00626,0.04003,4.91,Speed_Manipulation,High
37.392810000000004,-121.138024,1.66,69.75,2.098,-0.51,-0.332,-0.01306,-0.09852,-0.08784,-4.2,GPS_Spoofing,Low
37.799051,-121.08977,0.0,235.62,-2.223,-1.899,-0.901,-0.02487,-0.08658,-0.0842,1.69,Speed_Manipulation,High
37.297787,-121.714486,14.93,338.17,-2.902,-2.625,0.14,0.46729,0.54411,0.505,-3.29,IMU_Drift,High
37.546804,-121.930389,94.9,354.16,0.422,-2.515,-0.523,-0.02891,0.03414,0.05976,-3.4,Speed_Manipulation,Low
37.484819,-121.089186,4.07,105.0,-0.642,-0.582,-0.252,0.05195,0.12404,0.10463,-2.45,IMU_Drift,Low
37.201188,-121.442026,67.94,167.95,1.041,1.337,0.077,-0.09727,-0.03245,0.07877,0.24,Speed_Manipulation,Low
37.359269999999995,-121.71772999999999,20.21,214.94,-1.967,2.2,-0.932,0.08525,0.01859,0.04738,1.49,GPS_Spoofing,Medium
37.496395,-121.331275,0.0,127.33,-0.161,-0.196,0.21,0.05689,0.0941,0.03224,3.64,Speed_Manipulation,High
37.110688,-121.560094,0.5,228.65,0.206,-2.319,-0.512,-0.04318999999999999,0.0032300000000000037,0.1291,0.68,IMU_Drift,Low
37.897824,-121.289115,6.45,289.3,-1.007,-2.701,-0.014,0.4402,0.44104,0.50232,2.68,IMU_Drift,High
37.632656,-121.712438,0.0,164.38,-2.895,-0.424,0.679,0.06428,0.05015,-0.05889,-0.44,Speed_Manipulation,High
37.16614,-121.01475699999999,29.53,354.51,-2.738,-2.721,-0.51,-0.05219,-0.00842,-0.0849,0.68,GPS_Spoofing,High
37.770282,-121.773513,13.62,265.86,-2.793,1.637,-0.369,-0.04563,-0.0392,-0.0518,3.38,GPS_Spoofing,Low
37.273399999999995,-121.451837,27.42,209.04,2.596,2.565,0.629,0.01085,-0.04574,-0.06052,-0.35,GPS_Spoofing,Medium
37.735527999999995,-121.87375499999999,0.5,339.74,-1.545,1.727,0.834,0.061,0.05203,0.01791,3.17,GPS_Spoofing,High
37.799631,-121.864892,0.0,199.47,1.068,0.063,-0.313,0.07149,-0.0754,-0.01246,-4.81,Speed_Manipulation,High
37.095333,-121.658558,28.29,69.38,-1.019,0.867,-0.863,-0.07624,0.07228,0.02071,1.37,GPS_Spoofing,High
37.50584,-121.623625,61.57,100.62,-0.137,-1.411,-0.521,0.04277,0.01507,-0.02672,-0.82,Speed_Manipulation,Low
37.890999,-121.399266,66.21,215.8,0.958,0.461,0.542,-0.09518,-0.02082,0.03774,-4.12,Speed_Manipulation,Medium
37.947691999999996,-121.59460999999999,22.91,104.45,1.903,2.019,0.321,-0.012,0.05054,0.04077,-2.62,GPS_Spoofing,High
37.276446,-121.103771,26.09,35.36,-1.686,0.015,-0.522,0.09105,-0.09857,-0.08458,2.76,GPS_Spoofing,High
37.473166,-121.594639,62.96,275.31,-0.804,1.954,0.742,0.08929,0.04135,-0.02317,-2.07,Speed_Manipulation,Medium
37.059952,-121.617611,0.0,269.84,1.879,0.877,0.813,-0.06654,0.09367,0.07248,-0.29,Speed_Manipulation,High
37.172889,-121.669846,15.38,93.85,2.604,2.644,-0.041,0.08031,0.08314,0.11012000000000001,2.91,IMU_Drift,Medium
37.381162,-121.900838,6.34,128.85,-1.554,-0.621,-0.579,0.04347,0.02327,0.04932,-1.24,GPS_Spoofing,Low
37.903161,-121.200002,20.88,255.8,-2.321,-2.138,0.151,0.03855,0.10037,0.12489,-1.25,IMU_Drift,Low
37.732271,-121.57653,0.0,13.47,-2.286,0.682,-0.64,0.01546,-0.09855,-0.0453,-2.8,Speed_Manipulation,High
37.387301,-121.171083,23.82,231.52,1.668,0.107,0.446,0.09903,-0.07484,0.02339,5.0,GPS_Spoofing,High
37.448055,-121.959515,27.5,204.94,0.825,2.444,-0.882,0.57857,0.53771,0.50807,-4.24,IMU_Drift,High
37.552534,-121.69804,0.0,262.69,2.517,-0.922,0.341,-0.0198,0.04655,-0.06786,-2.86,Speed_Manipulation,High
37.911891,-121.989979,0.0,235.83,1.712,-0.29,0.2,0.08352,-0.08979,0.0046,2.25,Speed_Manipulation,High
37.916307,-121.2644,57.76,1.39,0.942,0.005,-0.049,-0.07083,0.08713,-0.05438,4.74,Speed_Manipulation,Low
37.786038,-121.414619,23.89,354.13,1.231,-1.996,-0.209,0.00832,0.07837,0.01173,-3.48,GPS_Spoofing,High
37.922914,-121.36246,14.18,11.29,-2.074,-1.138,-0.407,0.04898,0.07566,0.05487,1.1,GPS_Spoofing,High
37.838798000000004,-121.01917999999999,16.98,315.82,0.682,2.254,-0.055,0.04567,0.07151,-0.09352,0.19,GPS_Spoofing,Low
37.227841999999995,-121.965907,2.12,89.72,-1.877,1.772,-0.508,-0.08769,0.01885,0.09822,-1.25,GPS_Spoofing,High
37.848999,-121.592843,91.73,86.85,-2.853,-2.658,0.219,-0.06223,0.06507,-0.01731,2.66,Speed_Manipulation,Medium
37.839356,-121.279755,0.03,209.76,-1.429,2.297,0.087,0.0623,-0.05137,-0.00721,-4.16,GPS_Spoofing,Low
37.587500000000006,-121.077094,16.22,141.39,-2.977,-1.39,0.14,0.09015,-0.06722,-0.04112,1.39,GPS_Spoofing,Low
37.89215,-121.34139,25.29,206.07,-1.133,-0.662,0.092,-0.04481,-0.04331,0.050960000000000005,3.71,IMU_Drift,Low
37.29547,-121.634364,19.25,299.67,-1.407,-0.956,0.668,0.57422,0.44254,0.42157,1.78,IMU_Drift,High
37.040229,-121.890926,14.28,207.99,-2.083,2.097,-0.088,0.07318000000000001,0.10772000000000001,0.13214,-0.98,IMU_Drift,Medium
37.882115,-121.812032,15.89,188.76,-1.72,-0.055,-0.475,-0.07436,-0.01534,0.00647,2.41,GPS_Spoofing,Medium
37.558068000000006,-121.139038,15.66,242.21,0.754,-2.495,0.701,-0.00086,0.03215,-0.03617,1.03,GPS_Spoofing,Low
37.689667,-121.863044,7.57,83.59,-2.029,0.013,-0.587,0.05195,0.14249,0.17868,3.61,IMU_Drift,Medium
37.436304,-121.806989,13.01,255.76,0.829,-1.973,-0.429,0.07788,-0.02783,-0.02976,4.64,GPS_Spoofing,Low
37.336774,-121.402405,73.36,176.29,2.125,2.61,0.101,-0.0128,-0.0068,0.08785,-2.26,Speed_Manipulation,Low
37.143734,-121.872621,4.46,285.24,-2.278,0.589,-0.214,0.02854000000000001,0.026900000000000007,0.08002000000000001,-3.05,IMU_Drift,Medium
37.815943999999995,-121.372233,10.46,303.57,0.221,-1.96,0.958,-0.03842,0.09014,-0.06747,4.03,GPS_Spoofing,Medium
37.666807,-121.45487,0.0,345.75,-1.64,-2.973,0.311,-0.05048,0.04404,0.0194,-0.24,Speed_Manipulation,High
37.987914,-121.913679,1.63,259.53,2.018,2.68,-0.167,0.02088000000000001,0.11145000000000001,0.011640000000000011,2.88,IMU_Drift,Medium
37.097787,-121.525461,24.97,72.43,2.337,2.676,0.175,0.57739,0.5119,0.53222,0.79,IMU_Drift,High
37.310202,-121.510415,98.85,59.56,0.725,1.807,-0.444,0.09469,-0.04824,-0.04838,0.11,Speed_Manipulation,Low
37.004984,-121.322164,18.14,287.51,0.995,-1.262,-0.037,0.06609,0.02134,0.01427,4.27,GPS_Spoofing,Low
37.7642,-121.794623,58.15,245.4,-1.413,0.123,-0.065,0.02442,-0.08351,-0.08948,0.83,Speed_Manipulation,Medium
37.75669,-121.95988399999999,0.36,290.13,-0.439,0.816,0.118,0.0213,0.03876,0.09019,2.86,GPS_Spoofing,Medium
37.622119,-121.555341,50.02,17.66,-1.414,-1.854,0.07,-0.09587,0.02776,0.02625,-4.45,Speed_Manipulation,Low
37.125742,-121.340311,18.8,225.98,2.405,2.966,-0.026,0.50837,0.48601,0.52264,4.99,IMU_Drift,High
37.255602,-121.811415,10.64,53.87,0.223,1.561,0.617,0.00019000000000000267,0.0524,0.05825,-2.99,IMU_Drift,Low
37.3499,-121.22683699999999,24.37,170.39,0.846,0.612,0.976,0.0278,-0.05661,-0.02248,-2.71,GPS_Spoofing,Medium
37.54696800000001,-121.27843,14.72,55.54,0.863,-0.617,0.233,0.09558,-0.04911,0.00725,0.58,GPS_Spoofing,Low
37.543690999999995,-121.207141,6.98,109.78,-2.193,-2.347,0.609,0.0926,-0.01753,-0.09365,-3.73,GPS_Spoofing,Medium
37.657004,-121.997424,1.63,244.51,2.164,0.61,0.317,-0.00491,-0.08287,-0.09172,-0.57,GPS_Spoofing,Medium
37.426751,-121.418324,18.49,107.22,1.489,-2.566,-0.567,0.47342,0.43372,0.44295,0.17,IMU_Drift,High
37.771635,-121.257371,64.47,113.15,1.377,-1.837,0.232,0.03527,0.04209,-0.04161,3.21,Speed_Manipulation,Low
37.209818,-121.41845199999999,17.43,39.42,-2.149,-0.26,-0.988,-0.00913,-0.07153,-0.01369,-0.02,GPS_Spoofing,High
37.419958,-121.145925,68.66,69.69,0.487,-1.457,-0.568,0.04691,0.00963,0.05244,-4.56,Speed_Manipulation,Medium
37.25924,-121.608625,67.56,112.4,-2.626,0.854,0.073,0.03616,0.06363,-0.07218,1.04,Speed_Manipulation,Low
37.808971,-121.40676,81.43,51.37,2.056,-2.151,0.337,0.00752,0.01001,-0.08021,-1.31,Speed_Manipulation,Low
37.553256,-121.860985,27.52,297.52,-1.769,-2.298,-0.824,0.025540000000000007,0.05902,0.14828000000000002,-4.75,IMU_Drift,Medium
37.655628,-121.712184,5.99,248.26,1.032,-2.528,0.247,0.01664,0.03705,0.06486,4.1,GPS_Spoofing,High
37.955746,-121.990167,57.8,357.77,2.097,0.17,-0.221,-0.02171,-0.05215,-0.06946,4.24,Speed_Manipulation,Medium
37.185377,-121.116391,63.67,64.64,2.96,1.468,-0.988,0.08186,-0.07484,0.06661,1.97,Speed_Manipulation,Medium
37.028952,-121.430982,75.16,145.95,2.02,0.352,0.388,-0.07223,-0.05216,0.07302,3.09,Speed_Manipulation,Low
37.176014,-121.357949,22.83,152.91,-1.223,-0.783,0.502,0.15626,0.16881000000000002,0.08098000000000001,-1.56,IMU_Drift,Medium
37.070763,-121.91778199999999,20.08,109.0,-1.354,0.673,-0.902,0.03602,0.08376,-0.00152,-0.93,GPS_Spoofing,Medium
37.933234,-121.267767,10.2,203.03,1.27,-1.403,0.95,0.10632000000000001,0.07832,0.024720000000000006,4.09,IMU_Drift,Medium
37.762175,-121.905672,65.95,319.57,-2.911,-1.976,0.166,-0.02614,-0.04728,-0.04382,-3.68,Speed_Manipulation,Medium
37.64649,-121.751043,24.27,251.94,1.899,1.507,0.797,0.02326,-0.0905,-0.03948,2.97,GPS_Spoofing,Medium
37.749085,-121.401719,5.87,70.4,0.585,1.147,0.429,0.06936,0.04802,0.09344,3.14,GPS_Spoofing,High
37.518371,-121.911308,76.2,112.45,-2.972,-1.148,-0.39,-0.05068,0.09489,0.00921,-2.89,Speed_Manipulation,Low
37.654732,-121.933513,86.27,335.25,-2.532,-2.355,0.208,-0.00823,-0.05505,-0.09964,-3.52,Speed_Manipulation,Medium
37.058310999999996,-121.007807,11.38,331.14,1.578,-1.112,-0.043,0.01291,-0.08364,0.01947,1.03,GPS_Spoofing,High
37.565481,-121.468764,66.29,76.35,2.309,-2.483,-0.4,0.05593,0.05847,-0.05268,3.21,Speed_Manipulation,Medium
37.747865,-121.294904,16.13,106.19,-0.821,-1.841,-0.21,0.03601,0.05156000000000001,0.15456,1.69,IMU_Drift,Medium
37.206581,-121.1704,7.83,1.19,-2.459,2.305,-0.311,-0.02987,0.01749,-0.05014,3.67,GPS_Spoofing,Medium
37.223032,-121.45137,73.69,301.83,2.424,0.828,0.353,-0.0181,0.02965,0.09736,0.39,Speed_Manipulation,Medium
37.384951,-121.515949,8.74,264.53,2.678,1.84,0.555,0.53087,0.41597,0.50218,1.39,IMU_Drift,High
37.307578,-121.421216,22.55,120.45,0.966,-0.869,-0.103,0.43666,0.53984,0.4522,3.56,IMU_Drift,High
37.842778,-121.355631,6.35,155.74,0.384,-2.517,-0.098,0.43429,0.5680499999999999,0.54765,-4.2,IMU_Drift,High
37.346131,-121.732022,4.76,235.05,2.662,1.909,0.041,0.04212,0.04076,0.07653,4.68,GPS_Spoofing,High
37.625225,-121.758585,0.0,130.55,-0.843,-2.576,0.321,0.07857,0.09339,0.06914,-0.09,Speed_Manipulation,High
37.622426,-121.98577,8.83,279.57,1.726,-2.309,0.035,0.56928,0.49942,0.52365,4.04,IMU_Drift,High
37.441547,-121.367919,27.42,270.84,2.081,2.677,0.253,0.09074,0.11563000000000001,0.048490000000000005,-2.13,IMU_Drift,Medium
37.36626,-121.239211,11.83,134.65,-1.69,-0.315,-0.244,0.04122,-0.07231,-0.06258,-3.2,GPS_Spoofing,Medium
37.769670999999995,-121.115141,13.58,311.35,0.048,0.615,-0.626,-0.01333,-0.01003,0.05636,1.38,GPS_Spoofing,High
37.629802,-121.687048,76.05,142.57,0.329,-1.248,0.914,0.00142,-0.03906,-0.01714,-1.16,Speed_Manipulation,Low
37.126915,-121.762686,65.64,177.56,-0.871,-1.194,-0.077,-0.07728,-0.09369,-0.00461,1.06,Speed_Manipulation,Medium
37.147817,-121.82880399999999,16.96,326.77,-0.608,1.66,0.076,-0.06939,-0.01168,-0.05003,0.73,GPS_Spoofing,Low
37.981936000000005,-121.258333,17.51,206.14,2.998,2.995,0.882,0.01181,-0.08281,0.03793,-4.53,GPS_Spoofing,Low
37.551022,-121.88585599999999,9.12,221.55,-1.566,-1.986,0.485,-0.07705,-0.03855,-0.01687,-2.0,GPS_Spoofing,Low
37.631514,-121.881953,7.72,314.52,-2.748,-2.127,0.965,0.59836,0.53123,0.41847,3.35,IMU_Drift,High
37.748099,-121.733115,66.86,280.93,1.63,-0.879,-0.436,0.0478,0.01234,0.03252,1.03,Speed_Manipulation,Low
37.413743,-121.259466,8.77,129.59,-1.533,-2.231,0.02,0.06625,0.014230000000000007,0.006770000000000012,-1.08,IMU_Drift,Medium
37.735897,-121.365926,0.0,25.58,1.956,-1.139,0.159,-0.07505,-0.02301,-0.02752,-1.19,Speed_Manipulation,High
37.589402,-121.488299,0.0,248.89,-0.048,0.582,0.601,-0.04342,-0.08765,-0.00965,0.49,Speed_Manipulation,High
37.469042,-121.855164,51.0,346.45,-0.753,-1.786,0.374,-0.05297,-0.01113,0.03211,-0.36,Speed_Manipulation,Medium
37.803716,-121.174633,18.44,275.26,2.94,0.353,-0.966,0.04503,0.14651,-0.044939999999999994,4.48,IMU_Drift,Low
37.756022,-121.290373,62.91,315.27,2.977,-0.844,-0.975,-0.09712,-0.04325,0.03315,4.89,Speed_Manipulation,Medium
37.435505000000006,-121.558488,14.5,344.51,-0.886,1.285,0.364,-0.0154,0.03051,-0.00824,4.65,GPS_Spoofing,Low
37.061332,-121.900435,0.0,280.18,0.592,-2.524,0.874,0.07311,0.07232,-0.09631,0.92,Speed_Manipulation,High
37.438317,-121.096186,0.0,309.54,0.732,2.495,0.401,0.06605,0.03899,-0.00687,-2.08,Speed_Manipulation,High
37.659334,-121.682597,19.04,139.24,-2.304,-2.987,0.731,0.08399,-0.07097,0.01264,0.08,GPS_Spoofing,High
37.012605,-121.557383,15.56,220.5,2.271,-0.922,0.518,0.17103000000000002,0.10556,0.06319,-1.9,IMU_Drift,Medium
37.287986,-121.996293,27.74,189.04,-1.859,-2.058,-0.359,0.09536,0.038590000000000006,0.037910000000000006,4.62,IMU_Drift,Medium
37.955449,-121.057303,22.76,269.38,0.024,-1.485,0.662,0.09975,0.15577000000000002,0.13824,-0.78,IMU_Drift,Medium
37.691283,-121.531793,15.02,296.27,-1.682,1.003,-0.738,0.05114,0.05489,0.0619,-0.22,GPS_Spoofing,Medium
37.562474,-121.299256,51.39,198.24,-1.714,0.555,0.835,-0.04317,-0.0604,0.0453,-3.12,Speed_Manipulation,Low
37.649971,-121.832516,3.12,283.13,-1.331,-1.995,-0.202,-0.04012,0.0466,0.08759,-0.24,IMU_Drift,Low
37.316323000000004,-121.64566099999999,22.55,186.21,-1.967,-0.392,0.425,0.0932,-0.04852,-0.0219,3.68,GPS_Spoofing,Low
37.300883,-121.92131,3.08,3.35,1.552,2.381,-0.294,0.08552000000000001,0.04977,0.11819,0.42,IMU_Drift,Low
37.816517,-121.901456,4.05,324.66,-2.466,0.786,-0.595,-0.00845,0.09439,0.008,1.85,IMU_Drift,Low
37.431272,-121.942937,18.91,290.21,-0.464,2.599,-0.738,0.14911000000000002,0.10674,0.09254000000000001,1.45,IMU_Drift,Low
37.590753,-121.793673,0.0,78.15,0.755,-0.5,0.51,0.06297,-0.08544,0.09423,-4.86,Speed_Manipulation,High
37.552207,-121.674511,4.91,56.26,-2.129,-1.443,-0.78,0.0044399999999999995,0.08832000000000001,0.06094,4.01,IMU_Drift,Low
37.392355,-121.8953,97.65,24.66,-1.187,0.463,0.838,-0.08754,0.0767,-0.03111,0.58,Speed_Manipulation,Low
37.582577,-121.275296,53.6,339.72,-1.664,2.86,0.283,0.05102,-0.02502,-0.07665,-0.74,Speed_Manipulation,Medium
37.256798,-121.172173,6.82,311.63,-1.46,1.867,-0.555,-0.07911,-0.01381,0.05493,3.97,GPS_Spoofing,Low
37.913104,-121.667882,4.21,213.63,1.139,0.392,0.003,0.47936,0.58868,0.54712,4.45,IMU_Drift,High
37.791340000000005,-121.410462,24.7,230.66,-1.685,0.417,-0.074,0.08611,0.03343,0.0695,2.76,GPS_Spoofing,Low
37.25554,-121.292695,20.46,273.77,1.4,-2.376,0.916,0.01784,-0.07656,-0.04611,-2.58,GPS_Spoofing,Low
37.6474,-121.960725,26.77,35.73,-0.273,2.201,-0.596,0.46374,0.5272,0.58616,-1.59,IMU_Drift,High
37.540847,-121.18986699999999,1.02,80.29,-1.931,-1.01,-0.738,-0.01626,0.09361,-0.07695,-3.71,GPS_Spoofing,High
37.913241,-121.950034,5.94,340.13,1.889,-0.946,0.039,0.46825,0.54271,0.4832,-4.42,IMU_Drift,High
37.070137,-121.067102,19.0,347.66,0.599,-0.058,0.712,0.54168,0.43452999999999997,0.59715,4.18,IMU_Drift,High
37.454147000000006,-121.200667,2.36,26.92,1.783,0.439,0.473,0.0398,-0.08104,0.03819,-2.11,GPS_Spoofing,Low
